id,upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,raw_data,created_at,natureza_anterior,natureza_nova,usuario_correcao,data_correcao,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb
861,1,406,1045,D.S.R. S/SALARIO AULA,1012- Descanso semanal remunerado - DSR e feriado,OK,-,Validar tipo de rendimento no GI ,,,,,"{""EB"": ""-"", ""Nome Evento"": ""D.S.R. S/SALARIO AULA"", ""CodigoEvento"": 1045, ""OBSERVAÇÃO "": ""Validar tipo de rendimento no GI "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1012- Descanso semanal remunerado - DSR e feriado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,1,407,1046,ADICIONAL EXTRACLASSE,1211-Gratificações,OK,-,Verificar Tipo de Rendimentos no GI ,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADICIONAL EXTRACLASSE"", ""CodigoEvento"": 1046, ""OBSERVAÇÃO "": ""Verificar Tipo de Rendimentos no GI "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1211-Gratificações""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,1,408,1048,"ADIC. NOTURNO 22,50% - FEVEREIRO",1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO 22,50% - FEVEREIRO"", ""CodigoEvento"": 1048, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,1,409,1052,"ADIC. NOTURNO 22,50% - JUNHO",1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO 22,50% - JUNHO"", ""CodigoEvento"": 1052, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,1,410,1053,"ADIC. NOTURNO 22,50% - JULHO",1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO 22,50% - JULHO"", ""CodigoEvento"": 1053, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,1,411,1055,"ADIC. NOTURNO 22,50% - SETEMBRO",1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO 22,50% - SETEMBRO"", ""CodigoEvento"": 1055, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,1,412,1056,"ADIC. NOTURNO 22,50% - OUTUBRO",1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO 22,50% - OUTUBRO"", ""CodigoEvento"": 1056, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,1,413,1057,"ADIC. NOTURNO 22,50% - NOVEMBRO",1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOTURNO 22,50% - NOVEMBRO"", ""CodigoEvento"": 1057, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,1,415,1062,HORAS EXTRAS 50% - ABRIL,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% - ABRIL"", ""CodigoEvento"": 1062, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,1,416,1063,HORAS EXTRAS 50% - MAIO,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% - MAIO"", ""CodigoEvento"": 1063, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,1,417,1064,HORAS EXTRAS 50% - JUNHO,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% - JUNHO"", ""CodigoEvento"": 1064, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,1,418,1065,HORAS EXTRAS 50% - JULHO,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% - JULHO"", ""CodigoEvento"": 1065, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,1,419,1066,HORAS EXTRAS 50% - AGOSTO,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% - AGOSTO"", ""CodigoEvento"": 1066, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,1,420,1067,HORAS EXTRAS 50% - SETEMBRO,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% - SETEMBRO"", ""CodigoEvento"": 1067, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,1,421,1068,HORAS EXTRAS 50% - OUTUBRO,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% - OUTUBRO"", ""CodigoEvento"": 1068, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,1,422,1069,HORAS EXTRAS 50% - NOVEMBRO,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""HORAS EXTRAS 50% - NOVEMBRO"", ""CodigoEvento"": 1069, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,1,423,1073,"H EXTRAS 50% NOT22,50 - FEVEREIRO",1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""H EXTRAS 50% NOT22,50 - FEVEREIRO"", ""CodigoEvento"": 1073, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,1,424,1076,"H EXTRAS 50% NOT22,50 - MAIO",1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""H EXTRAS 50% NOT22,50 - MAIO"", ""CodigoEvento"": 1076, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
